case_id,run_id,Qjoule_conductor_W,Qcontact_W,Qdielectric_RIP_W,Qscreen_loss_W,Qtotal_W,conductor_volume_m3,contact_volume_m3,rip_volume_m3,conductor_cross_section_area_m2,effective_conductor_resistance_ohm,Qjoule_expected_I2R_W,Qcontact_expected_I2Rc_W,Qjoule_relative_error_pct,Qcontact_relative_error_pct,status,notes
RUN008_CASE_107,SOLID_ONLY_RISK_125_RUN008,21.7295798,20.0000000,2.54518841,0.00000000,44.2747682,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.17295798e-05,21.7295798,20.0000000,-6.53986634e-14,-7.10542736e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_108,SOLID_ONLY_RISK_125_RUN008,34.8944050,31.2500000,2.54518841,0.00000000,68.6895934,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.23324192e-05,34.8944050,31.2500000,-2.64714517e-13,-7.95807864e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_109,SOLID_ONLY_RISK_125_RUN008,51.9550335,45.0000000,2.54518841,0.00000000,99.5002219,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.30911260e-05,51.9550335,45.0000000,-3.41902742e-13,-6.31593543e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_110,SOLID_ONLY_RISK_125_RUN008,73.5691773,61.2500000,2.54518841,0.00000000,137.364366,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.40225885e-05,73.5691773,61.2500000,3.47693687e-13,-5.80034886e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_111,SOLID_ONLY_RISK_125_RUN008,12.1439440,11.2500000,2.54518841,0.00000000,25.9391324,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.15892338e-05,12.1439440,11.2500000,-1.46275118e-14,-6.31593543e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_112,SOLID_ONLY_RISK_125_RUN008,22.0454177,20.0000000,2.54518841,0.00000000,44.5906061,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.20454177e-05,22.0454177,20.0000000,-1.93385151e-13,-7.10542736e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_113,SOLID_ONLY_RISK_125_RUN008,35.3927661,31.2500000,2.54518841,0.00000000,69.1879545,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.26513703e-05,35.3927661,31.2500000,-1.00379656e-13,-7.95807864e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_114,SOLID_ONLY_RISK_125_RUN008,52.6855422,45.0000000,2.54518841,0.00000000,100.230731,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.34157965e-05,52.6855422,45.0000000,-2.02297264e-13,-6.31593543e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_115,SOLID_ONLY_RISK_125_RUN008,74.5822138,61.2500000,2.54518841,0.00000000,138.377402,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.43533759e-05,74.5822138,61.2500000,-2.66755243e-13,-5.80034886e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_116,SOLID_ONLY_RISK_125_RUN008,12.3208040,11.2500000,2.54518841,0.00000000,26.1159924,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.19036516e-05,12.3208040,11.2500000,-3.02768339e-13,-6.31593543e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_117,SOLID_ONLY_RISK_125_RUN008,22.3616803,20.0000000,2.54518841,0.00000000,44.9068688,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.23616803e-05,22.3616803,20.0000000,-1.74762584e-13,-7.10542736e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_118,SOLID_ONLY_RISK_125_RUN008,35.8908862,31.2500000,2.54518841,0.00000000,69.6860746,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.29701672e-05,35.8908862,31.2500000,3.95946053e-14,-7.95807864e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_119,SOLID_ONLY_RISK_125_RUN008,53.4147466,45.0000000,2.54518841,0.00000000,100.959935,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.37398874e-05,53.4147466,45.0000000,-1.59628443e-13,-6.31593543e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_120,SOLID_ONLY_RISK_125_RUN008,75.5919463,61.2500000,2.54518841,0.00000000,139.387135,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.46830845e-05,75.5919463,61.2500000,-3.94788021e-13,-5.80034886e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_121,SOLID_ONLY_RISK_125_RUN008,12.4976817,11.2500000,2.54518841,0.00000000,26.2928701,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.22181008e-05,12.4976817,11.2500000,-8.52809450e-14,-6.31593543e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_122,SOLID_ONLY_RISK_125_RUN008,22.6782399,20.0000000,2.54518841,0.00000000,45.2234283,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.26782399e-05,22.6782399,20.0000000,-1.25325905e-13,-7.10542736e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_123,SOLID_ONLY_RISK_125_RUN008,36.3892054,31.2500000,2.54518841,0.00000000,70.1843938,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.32890914e-05,36.3892054,31.2500000,-7.81047817e-14,-7.95807864e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_124,SOLID_ONLY_RISK_125_RUN008,54.1429170,45.0000000,2.54518841,0.00000000,101.688105,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.40635186e-05,54.1429170,45.0000000,-4.19950916e-13,-6.31593543e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_125,SOLID_ONLY_RISK_125_RUN008,76.6031529,61.2500000,2.54518841,0.00000000,140.398341,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.50132744e-05,76.6031529,61.2500000,-1.66961395e-13,-5.80034886e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
