case_id,run_id,load_multiplier_pu,current_A,oil_temperature_C,air_temperature_C,contact_resistance_multiplier_pu,voltage_multiplier_pu,tan_delta_multiplier_pu,rip_aging_conductivity_multiplier_pu,pollution_multiplier_pu,source_model,notes
RUN010_CASE_053,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.000000,1250.00000,65.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_054,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.200000,1500.00000,65.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_055,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.400000,1750.00000,65.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_056,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,0.600000,750.000000,75.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_057,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,0.800000,1000.00000,75.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_058,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.000000,1250.00000,75.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_059,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.200000,1500.00000,75.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_060,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.400000,1750.00000,75.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_061,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,0.600000,750.000000,85.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_062,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,0.800000,1000.00000,85.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_063,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.000000,1250.00000,85.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_064,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.200000,1500.00000,85.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_065,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.400000,1750.00000,85.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_066,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,0.600000,750.000000,95.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_067,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,0.800000,1000.00000,95.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_068,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.000000,1250.00000,95.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_069,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.200000,1500.00000,95.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_070,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.400000,1750.00000,95.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_071,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,0.600000,750.000000,105.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_072,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,0.800000,1000.00000,105.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_073,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.000000,1250.00000,105.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_074,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.200000,1500.00000,105.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_075,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.400000,1750.00000,105.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_076,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,0.600000,750.000000,65.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_077,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,0.800000,1000.00000,65.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_078,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.000000,1250.00000,65.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_079,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.200000,1500.00000,65.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_080,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.400000,1750.00000,65.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_081,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,0.600000,750.000000,75.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_082,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,0.800000,1000.00000,75.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_083,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.000000,1250.00000,75.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_084,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.200000,1500.00000,75.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_085,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.400000,1750.00000,75.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_086,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,0.600000,750.000000,85.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_087,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,0.800000,1000.00000,85.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_088,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.000000,1250.00000,85.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_089,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.200000,1500.00000,85.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_090,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.400000,1750.00000,85.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_091,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,0.600000,750.000000,95.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_092,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,0.800000,1000.00000,95.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_093,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.000000,1250.00000,95.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_094,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.200000,1500.00000,95.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_095,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.400000,1750.00000,95.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
