case_id,Qtotal_generated_W,Qremoved_air_W,Qremoved_oil_W,Qremoved_flange_W,Qremoved_total_W,residual_W,residual_percent_Qgenerated,residual_percent_max_energy_scale,heat_balance_status,notes
RUN010_CASE_070,115.438953,91.7634270,-56.0509938,81.9719929,117.684426,-2.24547295,-1.94516053,-0.977200051,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_071,43.3691137,64.4987040,-99.6138937,79.6304188,44.5152291,-1.14611535,-2.64269949,-0.470214641,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_072,55.5556816,70.1381254,-94.7774994,81.5417211,56.9023471,-1.34666548,-2.42399237,-0.546409147,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_073,71.5855792,77.5694799,-88.4266658,84.0538769,73.1966910,-1.61111173,-2.25060933,-0.644315770,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_074,91.7536292,86.9404619,-80.4534809,87.2115022,93.6984832,-1.94485398,-2.11964801,-0.763869752,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_075,116.449287,98.4465574,-70.7156911,91.0734691,118.804336,-2.35504843,-2.02238115,-0.904967410,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_076,45.5207796,40.8429878,-38.6415531,44.1464606,46.3478953,-0.827115645,-1.81700676,-0.669019610,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_077,59.4353795,47.7151603,-33.4385342,46.2450401,60.5216663,-1.08628679,-1.82767705,-0.852666859,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_078,77.7601799,56.7725769,-26.5929272,49.0082475,79.1878972,-1.42771730,-1.83605195,-1.07855015,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_079,100.850217,68.1966005,-17.9774378,52.4891800,102.708343,-1.85812590,-1.84246098,-1.34002796,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_080,129.175126,82.2273640,-7.42386248,56.7580382,131.561540,-2.38641332,-1.84742480,-1.62996060,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_081,45.6974458,47.2094716,-53.6902772,53.1055163,46.6247108,-0.927265005,-2.02913968,-0.602099548,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_082,59.7520913,54.1343382,-48.4223543,55.2280987,60.9400826,-1.18799124,-1.98820026,-0.752918724,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
